Entity Type,License Number,Sidewalk Cafe Type,Lic Area Sq Ft,Entity Name,Camis Trade Name,Address Street Name,Street Address,Address Location,Address Zip Code,Camis Phone Number,Location 1
SIDEWALK CAFE,1249100,Unenclosed,364,P & A 665 RESTAURANT CORP.,GALAXY DINER,9 AVENUE,665 9 AVENUE,,10036,2125864885,"665 9 AVENUE
NEW YORK, NY 10036
(40.761143983641375, -73.9906652228438)"
SIDEWALK CAFE,1249101,Unenclosed,220,S. WALLACE INC,,WEST   35 STREET,2 WEST   35 STREET,,10001,2125949343,"2 35 STREET
NEW YORK, NY 10001
(40.74910326346623, -73.98413829733063)"
SIDEWALK CAFE,1249286,Unenclosed,176,27-39 EAST 30 REST. CORP,THE CROOKED KNIFE,EAST   30 STREET,27-29 EAST   30 STREET,,10016,6463597372,"27 29 EAST 30 STREET
NEW YORK, NY 10016
(40.745242969987146, -73.97823298586354)"
SIDEWALK CAFE,1249289,Unenclosed,177,599 TENTH AVENUE CORP.,,10 AVENUE,599 10 AVENUE,,10036,2122398020,"599 10 AVENUE
NEW YORK, NY 10036
(40.760604390423794, -73.99476613129741)"
SIDEWALK CAFE,1249445,Unenclosed,353,LASAGNA RESTAURANT INC.,,2 AVENUE,941 2 AVENUE,,10022,2123085353,"941 2 AVENUE
NEW YORK, NY 10022
(40.75478577689421, -73.96857787380424)"
SIDEWALK CAFE,1249523,Unenclosed,184,AKRAM RESTAURANT MANAGEMENT INC,,MULBERRY STREET,129 MULBERRY STREET,,10013,2123439065,"129 MULBERRY STREET
NEW YORK, NY 10013
(40.71819295009514, -73.99792786213914)"
SIDEWALK CAFE,1249567,Unenclosed,369,BANCONE LLC,PETRARCA,WHITE STREET,34 WHITE STREET,,10013,2126252800,"34 WHITE STREET
NEW YORK, NY 10013
(40.71876792962075, -74.0046856532806)"
SIDEWALK CAFE,1249725,Unenclosed,190,CILANTRO WEST LLC,,COLUMBUS AVENUE,485 COLUMBUS AVENUE,,10024,2125131988,"485 COLUMBUS AVENUE
NEW YORK, NY 10024
(40.78471521402929, -73.97347018564363)"
SIDEWALK CAFE,1249806,Unenclosed,240,ROSE RESTAURANT GROUP INC,,BEEKMAN STREET,142-144 BEEKMAN STREET,,10038,2125662220,"142 144 BEEKMAN STREET
NEW YORK, NY 10038
(40.70935929189784, -74.00307186237649)"
SIDEWALK CAFE,1249978,Unenclosed,203,"1460 SECOND AVENUE RESTAURANT GROUP, LLC",,2 AVENUE,1460 2 AVENUE,,10021,2127510700,"1460 2 AVENUE
NEW YORK, NY 10021
(40.771630078502994, -73.95628414166367)"
SIDEWALK CAFE,1250013,Unenclosed,340,"PANZI ENTERPRISES, LLC",PANCA,7 AVENUE SOUTH,92 7 AVENUE SOUTH,,10014,2124883900,"92 7 AVENUE
NEW YORK, NY 10014
(40.73273921228516, -74.00334363183016)"
SIDEWALK CAFE,1250451,Unenclosed,76,41 WEST LLC,SHELLY'S NEW YORK,WEST   57 STREET,41 WEST   57 STREET,,10019,2127596644,"41 57 STREET
NEW YORK, NY 10019
(40.76397684803362, -73.97636600257795)"
SIDEWALK CAFE,1250556,Unenclosed,562,FUSION SUSHI INC.,,1 AVENUE,346 1 AVENUE,,10009,2129837474,"346 1 AVENUE
NEW YORK, NY 10009
(40.734756218145506, -73.97980050093591)"
SIDEWALK CAFE,1250569,Unenclosed,175,MUNDO MUNDO CORP.,MUNDO TAPAS,BROADWAY,31-18 BROADWAY,STORE # E,11106,7187772829,"31 18
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1250691,Unenclosed,204,OUT OF THE KITCHEN INC.,,HUDSON STREET,420 HUDSON STREET,,10014,6314248480,"420 HUDSON STREET
NEW YORK, NY 10014
(40.730333210917536, -74.00682603971035)"
SIDEWALK CAFE,1250759,Unenclosed,555,SOUP KITCHEN ASSOC. LTD.,BISTRO 33,DITMARS BOULEVARD,19-33 DITMARS BOULEVARD,,11105,7187211933,"19 33 DITMARS BOULEVARD
ASTORIA, NY 11105
(40.780092072491186, -73.90960650023976)"
SIDEWALK CAFE,1251386,Unenclosed,127,L & J BRAZIL RESTAURANT INC,VIA BRAZIL,WEST   46 STREET,34 WEST   46 STREET,,10036,2126439271,"34 46 STREET
NEW YORK, NY 10036
(40.75671032603691, -73.98062878899685)"
SIDEWALK CAFE,1251398,Unenclosed,134,MADOVA LLC.,,3 AVENUE,1668 3 AVENUE,,10128,2124261416,"1668 3 AVENUE
NEW YORK, NY 10128
(40.783555088611536, -73.95053747389647)"
SIDEWALK CAFE,1251412,Unenclosed,426,SAMMY'S S.B. REST. CORP.,SAMMY'S ORIGNAL SHRIMP BOX,CITY ISLAND AVENUE,64 CITY ISLAND AVENUE,,10464,7188853200,"64 CITY ISLAND AVENUE
BRONX, NY 10464
(40.839607689202985, -73.78360735906038)"
SIDEWALK CAFE,1251443,Unenclosed,180,"HAIRY MONK,CORP.",JOHNNY FOXES,2 AVENUE,1546 2 AVENUE,,10028,9176767817,"1546 2 AVENUE
NEW YORK, NY 10028
(40.77436401747207, -73.95429663997896)"
SIDEWALK CAFE,1251799,Unenclosed,152,4N CORP,BLIND PIG,EAST   14 STREET,233 EAST   14 STREET,,10003,6462070087,"233 14 STREET
NEW YORK, NY 10003
(40.73271641429517, -73.9858268703262)"
SIDEWALK CAFE,1251800,Unenclosed,198,PQ CHELSEA INC,,7 AVENUE,124 7 AVENUE,,10011,2123599000,"124 7 AVENUE
NEW YORK, NY 10011
(40.740747360016826, -73.99807563636529)"
SIDEWALK CAFE,1251803,Unenclosed,126,PQ FIRST INC,LE PAIN QUOTIDIEN,1 AVENUE,1270 1 AVENUE,,10065,2123599000,"1270 1 AVENUE
NEW YORK, NY 10065
(40.76538472909788, -73.9577206099831)"
SIDEWALK CAFE,1251807,Enclosed,262,SHANGRILA DELI CORP,SHANGRILA DELI,FORT WASHINGTON AVENUE,228 FORT WASHINGTON AVENUE,,10032,2129276685,"228 FORT WASHINGTON AVENUE
NEW YORK, NY 10032
(40.842900566723955, -73.94194950399138)"
SIDEWALK CAFE,1252203,Unenclosed,71,SALSA SALON INC,,EAST   12 STREET,47 EAST   12 STREET,,10003,2122537594,"47 12 STREET
NEW YORK, NY 10003
(40.7334487909014, -73.99157777653264)"
SIDEWALK CAFE,1252281,Unenclosed,166,ALN RESTAURANT INC,GIOVANNA'S,MULBERRY STREET,128 MULBERRY STREET,180 HESTER STREET,10013,2123439065,"128 MULBERRY STREET
NEW YORK, NY 10013
(40.71810422415635, -73.99790157181232)"
SIDEWALK CAFE,1252679,Unenclosed,720,7TH AVENUE RESTAURANT GROUP LLC,,7 AVENUE SOUTH,130-138 7 AVENUE SOUTH,,10014,2123522237,"130 138 7 AVENUE
NEW YORK, NY 10014
(40.73358645135369, -74.01019960472792)"
SIDEWALK CAFE,1252802,Unenclosed,137,108 BAGEL CORP,,ROCKAWAY BEACH BOULEVARD,108-01 ROCKAWAY BEACH BOULEVARD,,11694,5166419126,"108 01 ROCKAWAY BEACH BOULEVARD
QUEENS, NY 11694
(40.57657830564432, -73.85077700055808)"
SIDEWALK CAFE,1252836,Enclosed,306,RIZ BAGELS INC.,,WOODSIDE AVENUE,57-20 WOODSIDE AVENUE,,11377,7188033595,"57 20 WOODSIDE AVENUE
WOODSIDE, NY 11377
(40.74519376448069, -73.9048471440804)"
SIDEWALK CAFE,1253042,Unenclosed,770,"7TH & BARROW, LLC",SUSHI SAMBA  # 7,7 AVENUE SOUTH,87 7 AVENUE SOUTH,,10014,2126917885,"87 7 AVENUE
NEW YORK, NY 10014
(40.73251434095527, -74.00339861469703)"
SIDEWALK CAFE,1253169,Unenclosed,138,"T BURGER, LLC",,LAFAYETTE AVENUE,67 LAFAYETTE AVENUE,,11217,7187973790,"67 LAFAYETTE AVENUE
BROOKLYN, NY 11217
(40.6871106661029, -73.97570639238756)"
SIDEWALK CAFE,1253201,Unenclosed,83,NICA RESTAURANT CORP,NICA TRATTORIA,EAST   84 STREET,354 EAST   84 STREET,,10028,2124725040,"354 84 STREET
NEW YORK, NY 10028
(40.77598330427891, -73.9514173051294)"
SIDEWALK CAFE,1253206,Unenclosed,120,772 NINTH RESTAURANT CORP.,,9 AVENUE,772 9 AVENUE,,10019,2125865005,"772 9 AVENUE
NEW YORK, NY 10019
(40.76448946159036, -73.98820108048352)"
SIDEWALK CAFE,1253520,Unenclosed,237,PALOMBO INC.,,ARTHUR AVENUE,2400 ARTHUR AVENUE,,10458,7183298800,"2400 ARTHUR AVENUE
BRONX, NY 10458
(40.85555954941789, -73.88752751710149)"
SIDEWALK CAFE,1253585,Unenclosed,196,TABOON RESTAURANT CORP.,TABOON,10 AVENUE,773 10 AVENUE,,10019,2127130271,"773 10 AVENUE
NEW YORK, NY 10019
(40.766087849913724, -73.99080376845488)"
SIDEWALK CAFE,1253726,Enclosed,1,611 HUDSON STREET CORP.,,HUDSON STREET,611 HUDSON STREET,,10014,2126458622,"611 HUDSON STREET
NEW YORK, NY 10014
(40.737567107806456, -74.00572548449368)"
SIDEWALK CAFE,1254082,Unenclosed,416,KMG GROUP LLC,MOLLY PITCHERS'S ALE HOUSE,2 AVENUE,1641 2 AVENUE,,10028,2122493067,"1641 2 AVENUE
NEW YORK, NY 10028
(40.77730480050786, -73.95213826710864)"
SIDEWALK CAFE,1254298,Unenclosed,222,MARKT ON LADIES MILE LLC,,6 AVENUE,676 6 AVENUE,,10010,9172246363,"676 6 AVENUE
NEW YORK, NY 10010
(40.74172762102876, -73.99365097198108)"
SIDEWALK CAFE,1254413,Unenclosed,115,SCENIC ROUTE 66 CAFE INC,,9 AVENUE,858 9 AVENUE,,10019,2129777600,"858 9 AVENUE
NEW YORK, NY 10019
(40.767016556492706, -73.98637545676405)"
SIDEWALK CAFE,1254785,Unenclosed,376,"BOWERY F & B, LLC",,BOWERY,335 BOWERY,A.K.A. 4 EAST 3RD STREET,10003,2125131988,"335 BOWERY
NEW YORK, NY 10003
(40.72601805149763, -73.99179621853632)"
SIDEWALK CAFE,1254942,Unenclosed,369,3801 BROADWAY RESTAURANT CORP.,,BROADWAY,38-01 BROADWAY,,11103,7187771707,"38 01
L I C, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1255104,Unenclosed,138,SAFRAN INC.,,7 AVENUE,88 7 AVENUE,,10011,2129291778,"88 7 AVENUE
NEW YORK, NY 10011
(40.73956866245468, -73.99897989710877)"
SIDEWALK CAFE,1255149,Unenclosed,126,DULJO CORP.,BROTHERS PIZZA,14 STREET,30-50 14 STREET,,11102,7187771111,"30 50 14 STREET
QUEENS, NY 11102
(40.77152402451418, -73.92643545073543)"
SIDEWALK CAFE,1255573,Unenclosed,364,MDV BROADWAY LLC,TIME CAFE,BROADWAY,44-18 BROADWAY,,11103,7186060500,"44 18
ASTORIA, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1256251,Enclosed,390,VYNL ON SECOND LLC,,2 AVENUE,1491 2 AVENUE,,10075,2127654842,"1491 2 AVENUE
NEW YORK, NY 10075
(40.772511414091696, -73.95564562302286)"
SIDEWALK CAFE,1256268,Unenclosed,207,"VYNL ON SECOND, LLC",,2 AVENUE,1491 2 AVENUE,,10075,2127654842,"1491 2 AVENUE
NEW YORK, NY 10075
(40.772511414091696, -73.95564562302286)"
SIDEWALK CAFE,1256574,Unenclosed,418,SLD DELI GRILL INC,GRACIES'S CAFE,YORK AVENUE,1530 YORK AVENUE,,10028,2125172667,"1530 YORK AVENUE
NEW YORK, NY 10028
(40.772601346294664, -73.94953922644396)"
SIDEWALK CAFE,1257055,Unenclosed,103,384 3RD AVE REST LLC,ARCTICA,3 AVENUE,384 3 AVENUE,,10016,9146326036,"384 3 AVENUE
NEW YORK, NY 10016
(40.74173661424908, -73.98103348391004)"
SIDEWALK CAFE,1257073,Unenclosed,270,SCHATZI CORP.,WALLSE RESTAURANT,WEST   11 STREET,342-344 WEST   11 STREET,,10014,2123522300,"342 344 WEST 11 STREET
NEW YORK, NY 10014
(40.73358645135369, -74.01019960472792)"
SIDEWALK CAFE,1257247,Unenclosed,95,"177 NAP, INC",FAMOUS BEN'S PIZZA OF SOHO,SPRING STREET,177 SPRING STREET,,10012,2129664494,"177 SPRING STREET
NEW YORK, NY 10012
(40.724811373657644, -74.00250030074943)"
SIDEWALK CAFE,1257387,Enclosed,511,"GEORGE'S SCC, INC",GEORGES RESTAURANT,BUHRE AVENUE,3000 BUHRE AVENUE,,10461,7188635256,"3000 BUHRE AVENUE
BRONX, NY 10461
(40.847228476366354, -73.83150958052084)"
SIDEWALK CAFE,1257707,Unenclosed,110,1650 BROADWAY ASSOCIATES INC.,ELLEN'S STARBUST DINER,BROADWAY,1650 BROADWAY,,10019,2125820161,"1650 BROADWAY
NEW YORK, NY 10019
(40.762021327297084, -73.98361263022184)"
SIDEWALK CAFE,1258092,Unenclosed,154,THE DOWNTOWN LLC,HOTEL ON RIVINGTON,RIVINGTON STREET,107 RIVINGTON STREET,,10002,2124752600,"107 RIVINGTON STREET
NEW YORK, NY 10002
(40.71997302113999, -73.9880212160777)"
SIDEWALK CAFE,1258099,Unenclosed,205,JAMES-ZAC CORP.,BRUNO THE KING OF RAVIOLI,FIRST AVENUE,282-284 FIRST AVENUE,,10009,2016460505,"282 284 FIRST AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
SIDEWALK CAFE,1258388,Unenclosed,81,TACO TACO INC,,2 AVENUE,1726 2 AVENUE,,10128,2122898226,"1726 2 AVENUE
NEW YORK, NY 10128
(40.78020061744223, -73.95003385356006)"
SIDEWALK CAFE,1258524,Enclosed,364,88 2ND AVE FOOD CORP.,,2 AVENUE,88 2 AVENUE,,10003,2124208050,"88 2 AVENUE
NEW YORK, NY 10003
(40.72692478042649, -73.9888755720055)"
SIDEWALK CAFE,1259013,Unenclosed,410,"381 PARK AVENUE SOUTH, LLC",PRIME STEAKHOUSE,PARK AVENUE SOUTH,381 PARK AVENUE SOUTH,,10016,2128242600,"381 PARK AVENUE
NEW YORK, NY 10016
(40.74251902441455, -73.98458580592575)"
SIDEWALK CAFE,1259219,Unenclosed,177,174 BEDFORD AVENUE BAR LLC,CHARLESTON,BEDFORD AVENUE,174 BEDFORD AVENUE,,11211,7185999199,"174 BEDFORD AVENUE
BROOKLYN, NY 11211
(40.718057557997824, -73.95752074092232)"
SIDEWALK CAFE,1259291,Unenclosed,158,LEX 90 CORP,CORRADO BAKERY,LEXINGTON AVENUE,1361 LEXINGTON AVENUE,,10128,9146326036,"1361 LEXINGTON AVENUE
NEW YORK, NY 10128
(40.782224092008164, -73.95356818913518)"
SIDEWALK CAFE,1259520,Unenclosed,171,"JODAN, INC",CAFE BOULUD,EAST   76 STREET,20 EAST   76 STREET,,10021,2127722600,"20 76 STREET
NEW YORK, NY 10021
(40.77449891577646, -73.96386542637072)"
SIDEWALK CAFE,1260284,Unenclosed,190,276 COLUMBUS INC.,ARTE AROUND THE CORNER,COLUMBUS AVENUE,270-276 COLUMBUS AVENUE,,10023,2128752195,"270 276 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.774536138232236, -73.97994335610099)"
SIDEWALK CAFE,1260889,Unenclosed,410,10 DOWNING LLC,10 DOWNING,DOWNING STREET,10 DOWNING STREET,AKA 263 6TH AVE,10014,9175234972,"10 DOWNING STREET
NEW YORK, NY 10014
(40.72955979397233, -74.00295895498436)"
SIDEWALK CAFE,1260890,Unenclosed,311,GOAT FIFTY LLC,,PECK SLIP,36 PECK SLIP,,10038,2123469090,"36 PECK
NEW YORK, NY 10038
(40.563384608764, -74.14119603573532)"
SIDEWALK CAFE,1260966,Unenclosed,53,CANTALOUPE LLC,LOVELY DAY,ELIZABETH STREET,196 ELIZABETH STREET,,10012,2129253310,"196 ELIZABETH STREET
NEW YORK, NY 10012
(40.721834617740626, -73.99447834824804)"
SIDEWALK CAFE,1261303,Unenclosed,420,LITTLE MOROCCO RESTAURANT CORP.,,STEINWAY STREET,24-39 STEINWAY STREET,,11103,7182048118,"24 39 STEINWAY STREET
QUEENS, NY 11103
(40.76286893025696, -73.91327185810974)"
SIDEWALK CAFE,1261306,Unenclosed,172,IVY'S BISTRO LLC.,,GREENWICH STREET,385 GREENWICH STREET,,10013,2123431139,"385 GREENWICH STREET
NEW YORK, NY 10013
(40.7202248313082, -74.01010856511732)"
SIDEWALK CAFE,1261653,Unenclosed,40,"LMR N.H., INC.",BISTRO 60,EAST   60 STREET,37 EAST   60 STREET,,10022,2122301350,"37 60 STREET
NEW YORK, NY 10022
(40.76394087515246, -73.97029557888021)"
SIDEWALK CAFE,1261882,Unenclosed,274,PROVENCIO LTD,,7 AVENUE,341 7 AVENUE,,11215,9178044534,"341 7 AVENUE
BROOKLYN, NY 11215
(40.66647827749764, -73.98186835126758)"
SIDEWALK CAFE,1262190,Unenclosed,172,"COSI, INC",,BROADWAY,2186 BROADWAY,,10024,2125955616,"2186 BROADWAY
NEW YORK, NY 10024
(40.782698725331585, -73.98052813112305)"
SIDEWALK CAFE,1262376,Unenclosed,219,DEAN'S REST. CORP.,DEAN'S,GREENWICH STREET,349 GREENWICH STREET,,10013,2126885916,"349 GREENWICH STREET
NEW YORK, NY 10013
(40.71859705843519, -74.0103963481667)"
SIDEWALK CAFE,1262390,Unenclosed,184,DHARADHARA LLC,,3 AVENUE,1426 3 AVENUE,,10028,6464166196,"1426 3 AVENUE
NEW YORK, NY 10028
(40.775523142077816, -73.95642150153705)"
SIDEWALK CAFE,1263648,Unenclosed,369,ARTOPOLIS CAFE LTD,,AMSTERDAM AVENUE,1090 AMSTERDAM AVENUE,,10025,2126663744,"1090 AMSTERDAM AVENUE
NEW YORK, NY 10025
(40.80524788244413, -73.96224091603351)"
SIDEWALK CAFE,1265442,Unenclosed,177,J OF K CORP,,AMSTERDAM AVENUE,427 AMSTERDAM AVENUE,,10024,2125800007,"427 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.78403681445016, -73.97763316862074)"
SIDEWALK CAFE,1268609,Enclosed,814,TOSCA COAL BURNING OVEN INC,,EAST TREMONT AVENUE,4038 EAST TREMONT AVENUE,,10465,7184020872,"4038 TREMONT AVENUE
BRONX, NY 10465
(40.8195796357204, -73.81759035218695)"
SIDEWALK CAFE,1270176,Enclosed,481,HI-LIFE SECOND AVE. LLC,HI-LIFE RESTAURANT & LOUNGE,2 AVENUE,1503 2 AVENUE,,10075,9175629424,"1503 2 AVENUE
NEW YORK, NY 10075
(40.77274503694507, -73.9555184463585)"
SIDEWALK CAFE,1271233,Enclosed,118,"NO GRANDE,INC.",,SOUTH PORTLAND AVENUE,86 SOUTH PORTLAND AVENUE,,11217,7186430000,"86 PORTLAND AVENUE
BROOKLYN, NY 11217
(40.68707240735804, -73.97465270747686)"
SIDEWALK CAFE,1271529,Unenclosed,500,"MONA LISA CAFE, INC",,86 STREET,1476 86 STREET,,11228,7188379053,"1476 86 STREET
BROOKLYN, NY 11228
(40.61164359368847, -74.00995707678072)"
SIDEWALK CAFE,1271565,Enclosed,365,MAGNOLIA COLUMBUS AVENUE LLC.,,COLUMBUS AVENUE,200 COLUMBUS AVENUE,,10023,2127571177,"200 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.77551137948189, -73.98022351643253)"
SIDEWALK CAFE,1272598,Unenclosed,82,TRIBECA FOOD NY LLC,,GREENWICH STREET,329 GREENWICH STREET,,10013,9175843976,"329 GREENWICH STREET
NEW YORK, NY 10013
(40.71767974996527, -74.0105941990131)"
SIDEWALK CAFE,1272901,Enclosed,290,EL SAYED 1 CORP.,,AVENUE B,93 AVENUE B,AKA 601 EAST 6 STREET,10009,9172927822,"93 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
SIDEWALK CAFE,1273996,Unenclosed,160,"MERMAID 88, LLC",THE MERMAID INN,AMSTERDAM AVENUE,568 AMSTERDAM AVENUE,,10024,2127997400,"568 AMSTERDAM AVENUE
NEW YORK, NY 10024
(40.78869021739882, -73.97428856869027)"
SIDEWALK CAFE,1274348,Unenclosed,138,"BZ THAI RESTAURANT, INC.",LAND,2 AVENUE,1565 2 AVENUE,,10028,2124391847,"1565 2 AVENUE
NEW YORK, NY 10028
(40.774867637808484, -73.95392791794694)"
SIDEWALK CAFE,1274576,Unenclosed,96,PAM REAL THAI II INC,,WEST   47 STREET,402 WEST   47 STREET,,10036,2123154441,"402 47 STREET
NEW YORK, NY 10036
(40.76177350906187, -73.99070119572502)"
SIDEWALK CAFE,1274769,Unenclosed,328,PQ 550 HUDSON INC,LE PAIN QUOTIDIEN,HUDSON STREET,550 HUDSON STREET,,10014,2123599000,"550 HUDSON STREET
NEW YORK, NY 10014
(40.73509062445254, -74.00606161598546)"
SIDEWALK CAFE,1274929,Unenclosed,133,LA MELA RISTORANTE ITALIANO INC,LA MELA RISTORANTE,MULBERRY STREET,167-171 MULBERRY STREET,,10013,2124319493,"167 171 MULBERRY STREET
NEW YORK, NY 10013
(40.721242188776046, -74.00888900022716)"
SIDEWALK CAFE,1274931,Unenclosed,245,SUSHI A GOGO INC,SUSHI A GOGO RESTAURANT,BROADWAY,1900 BROADWAY,,10023,6462756820,"1900 BROADWAY
NEW YORK, NY 10023
(40.77135954602272, -73.98199663393459)"
SIDEWALK CAFE,1275009,Enclosed,1044,40-01 NORTHERN BOULEVARD CORP,,NORTHERN BOULEVARD,40-01 NORTHERN BOULEVARD,,11101,9178418887,"40 01 NORTHERN BOULEVARD
QUEENS, NY 11101
(40.74570244980828, -73.93866902925225)"
SIDEWALK CAFE,1275484,Unenclosed,232,THAI MARKET INC.,,AMSTERDAM AVENUE,960 AMSTERDAM AVENUE,,10025,2122804575,"960 AMSTERDAM AVENUE
NEW YORK, NY 10025
(40.80124475292786, -73.96513347043202)"
SIDEWALK CAFE,1275517,Enclosed,,AMBER JAPANESE REST. INC.,,COLUMBUS AVENUE,221-223 COLUMBUS AVENUE,,10023,2127998100,"221 223 COLUMBUS AVENUE
NEW YORK, NY 10023
(40.774536138232236, -73.97994335610099)"
SIDEWALK CAFE,1276520,Unenclosed,102,GENINO INC,VICO,MADISON AVENUE,1302 MADISON AVENUE,,10128,2128672222,"1302 MADISON AVENUE
NEW YORK, NY 10128
(40.78492205809607, -73.95584347386932)"
SIDEWALK CAFE,1276639,Unenclosed,144,TSM RESTAURANT LLC,,COURT STREET,524 COURT STREET,,11231,7187815445,"524 COURT STREET
BROOKLYN, NY 11231
(40.67587155760323, -73.99906309530279)"
SIDEWALK CAFE,1276674,Unenclosed,770,701 W. 135TH CAFE INC.,,WEST  135 STREET,701 WEST  135 STREET,,10031,2122882937,"701 135 STREET
NEW YORK, NY 10031
(40.82065502848618, -73.95632151277681)"
SIDEWALK CAFE,1276890,Unenclosed,162,STIVALE 77 CORP,BAR ITALIA,SECOND AVENUE,1477 SECOND AVENUE,,10075,2122495300,"1477 SECOND AVENUE
NEW YORK, NY 10075
(40.771928378930276, -73.9561058757611)"
SIDEWALK CAFE,1276893,Unenclosed,146,166 PARK INC.,,DEKALB AVENUE,166 DEKALB AVENUE,,11217,7188582700,"166 DEKALB AVENUE
BROOKLYN, NY 11217
(40.689603596309055, -73.97315934499737)"
SIDEWALK CAFE,1276994,Unenclosed,273,TENZAN II NEW YORK CORP.,,SECOND AVENUE,1714 SECOND AVENUE,,10128,2123693600,"1714 SECOND AVENUE
NEW YORK, NY 10128
(40.77970599032608, -73.95039358237176)"
SIDEWALK CAFE,1277060,Unenclosed,144,1629 2ND CAFE INC.,,2 AVENUE,1629 2 AVENUE,,10028,2126282364,"1629 2 AVENUE
NEW YORK, NY 10028
(40.776972051357006, -73.95238108405653)"
SIDEWALK CAFE,1277064,Unenclosed,40,TOTOF INC.,,AVENUE B,168 AVENUE B,,10009,2128885489,"168 AVENUE
NEW YORK, NY 10009
(40.72664935898081, -73.97911148500697)"
SIDEWALK CAFE,1277071,Unenclosed,60,LARRY KEVIN K CORP,,9 AVENUE,751 9 AVENUE,,10019,2127638924,"751 9 AVENUE
NEW YORK, NY 10019
(40.763922888711875, -73.98861476861703)"
SIDEWALK CAFE,1277182,Unenclosed,158,SIGGY'S GOOD FOOD L.L.C.,,HENRY STREET,76 HENRY STREET,,11201,7182373199,"76 HENRY STREET
BROOKLYN, NY 11201
(40.69859482374489, -73.99250103935346)"
SIDEWALK CAFE,1277185,Unenclosed,233,163 5TH AVE REST CORP,,LINCOLN PLACE,2 LINCOLN PLACE,,11217,7186362100,"2 LINCOLN PLACE
BROOKLYN, NY 11217
(40.677624379902866, -73.97954364673245)"
SIDEWALK CAFE,1277267,Unenclosed,76,"ABBEY RESTAURANT,  INC.",RESTO,EAST   29 STREET,111 EAST   29 STREET,,10016,2126855585,"111 29 STREET
NEW YORK, NY 10016
(40.743616197290294, -73.98286810084977)"
SIDEWALK CAFE,1277362,Unenclosed,255,SENGUPTA FOOD SERVICES LLC,,PRINCE STREET,62 PRINCE STREET,,10012,2122192129,"62 PRINCE STREET
NEW YORK, NY 10012
(40.723777153323965, -73.99671766010101)"
SIDEWALK CAFE,1277408,Unenclosed,185,ITALIAN WINE COMPANY LLC,,8 AVENUE,38 8 AVENUE,,10014,9176647323,"38 8 AVENUE
NEW YORK, NY 10014
(40.7380673803695, -74.00423599226599)"
SIDEWALK CAFE,1277413,Unenclosed,303,"GUSTO GRILLED ORGANICS, INC",,6 AVENUE,519-523 6 AVENUE,,10011,2122020861,"519 523 6 AVENUE
NEW YORK, NY 10011
(40.74471526669623, -74.00460000028977)"
SIDEWALK CAFE,1277414,Unenclosed,113,SHANNON CAFE LLC,,2 AVENUE,951 2 AVENUE,,10022,9175432948,"951 2 AVENUE
NEW YORK, NY 10022
(40.755181478587076, -73.96829908397513)"
SIDEWALK CAFE,1277441,Unenclosed,423,ROMANOS FAMOUS PIZZA CORP.,,BROADWAY,32-21 BROADWAY,,11106,9172040210,"32 21
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1277455,Unenclosed,173,BURKINABE ENTERTAINMENT LLC,,7 AVENUE,2271-2273 7 AVENUE,AKA ADAM CLAYTON POWELL JR BLVD,10030,2126907807,"2271 2273 7 AVENUE
NEW YORK, NY 10030
(40.81843517604261, -73.94276530357587)"
SIDEWALK CAFE,1277457,Unenclosed,326,"WOW BRIGDE CAFE, LLC",,BORINQUEN PLACE,168 BORINQUEN PLACE,,11211,7183441147,"168 BORINQUEN PLACE
BROOKLYN, NY 11211
(40.710697013073116, -73.95351154404366)"
SIDEWALK CAFE,1277458,Enclosed,,UNGS FOOD SERVICES INC.,,BROADWAY,33-19 BROADWAY,,11106,7186260593,"33 19
ASTORIA, NY 11106
(40.761699790013324, -73.9316632529567)"
SIDEWALK CAFE,1277636,Unenclosed,140,THE EMERA GROUP INCORPORATED,,10 AVENUE,610 10 AVENUE,,10036,2129699100,"610 10 AVENUE
NEW YORK, NY 10036
(40.76083084269985, -73.9945607529402)"
SIDEWALK CAFE,1277645,Unenclosed,233,THINK BLEECKER LLC,,BLEECKER STREET,1 BLEECKER STREET,,10012,9176922571,"1 BLEECKER STREET
NEW YORK, NY 10012
(40.72530600077374, -73.99249983978359)"
SIDEWALK CAFE,1277648,Unenclosed,134,RESTO-LEON INC.,,EAST   12 STREET,351 EAST   12 STREET,,10003,2124960163,"351 12 STREET
NEW YORK, NY 10003
(40.73055705599047, -73.98472657479395)"
SIDEWALK CAFE,1277655,Unenclosed,320,AVENTURA RESTAURANT LLC,VAMOS,1 AVENUE,348 1 AVENUE,,10010,2127273565,"348 1 AVENUE
NEW YORK, NY 10010
(40.735210902654, -73.9797707496729)"
